Serial #,Day,Month,Year,Time,Relative Humidity,Temperature
DD0000001607E241,24,8,2010,22:00,73.335,16.211
DD0000001607E241,25,8,2010,0:00,76.127,15.835
DD0000001607E241,25,8,2010,2:00,80.233,15.521
DD0000001607E241,25,8,2010,4:00,79.963,14.895
DD0000001607E241,25,8,2010,6:00,79.284,14.707
DD0000001607E241,25,8,2010,8:00,75.572,16.273
DD0000001607E241,25,8,2010,10:00,55.958,20.968
DD0000001607E241,25,8,2010,12:00,41.833,23.345
DD0000001607E241,25,8,2010,14:00,33.005,25.408
DD0000001607E241,25,8,2010,16:00,33.174,25.221
DD0000001607E241,25,8,2010,18:00,45.083,22.032
DD0000001607E241,25,8,2010,20:00,56.878,18.778
DD0000001607E241,25,8,2010,22:00,65.72,17.964
DD0000001607E241,26,8,2010,0:00,70.498,17.15
DD0000001607E241,26,8,2010,2:00,74.317,16.524
DD0000001607E241,26,8,2010,4:00,75.572,15.772
DD0000001607E241,26,8,2010,6:00,76.956,15.334
DD0000001607E241,26,8,2010,8:00,71.496,16.399
DD0000001607E241,26,8,2010,10:00,57.795,19.842
DD0000001607E241,26,8,2010,12:00,46.371,22.47
DD0000001607E241,26,8,2010,14:00,45.406,23.533
DD0000001607E241,26,8,2010,16:00,41.177,23.971
DD0000001607E241,26,8,2010,18:00,53.949,21.156
DD0000001607E241,26,8,2010,20:00,67.181,18.089
DD0000001607E241,26,8,2010,22:00,73.053,16.962
DD0000001607E241,27,8,2010,0:00,74.177,16.962
DD0000001607E241,27,8,2010,2:00,76.404,16.399
DD0000001607E241,27,8,2010,4:00,83.314,15.521
DD0000001607E241,27,8,2010,6:00,83.976,15.208
DD0000001607E241,27,8,2010,8:00,79.42,16.712
DD0000001607E241,27,8,2010,10:00,59.163,20.343
DD0000001607E241,27,8,2010,12:00,47.492,22.72
DD0000001607E241,27,8,2010,14:00,38.04,24.846
DD0000001607E241,27,8,2010,16:00,40.026,24.908
DD0000001607E241,27,8,2010,18:00,51.765,21.406
DD0000001607E241,27,8,2010,20:00,61.871,18.966
DD0000001607E241,27,8,2010,22:00,70.498,17.651
DD0000001607E241,28,8,2010,0:00,76.404,16.649
DD0000001607E241,28,8,2010,2:00,76.542,16.023
DD0000001607E241,28,8,2010,4:00,77.782,15.647
DD0000001607E241,28,8,2010,6:00,83.579,14.958
DD0000001607E241,28,8,2010,8:00,76.956,16.712
DD0000001607E241,28,8,2010,10:00,58.708,20.468
DD0000001607E241,28,8,2010,12:00,45.567,23.971
DD0000001607E241,28,8,2010,14:00,38.869,25.283
DD0000001607E241,28,8,2010,16:00,42.812,24.283
DD0000001607E241,28,8,2010,18:00,55.804,20.843
DD0000001607E241,28,8,2010,20:00,67.762,18.027
DD0000001607E241,28,8,2010,22:00,75.155,16.962
DD0000001607E241,29,8,2010,0:00,77.919,16.586
DD0000001607E241,29,8,2010,2:00,80.503,16.336
DD0000001607E241,29,8,2010,4:00,82.249,15.772
DD0000001607E241,29,8,2010,6:00,83.048,15.396
DD0000001607E241,29,8,2010,8:00,78.603,16.649
DD0000001607E241,29,8,2010,10:00,61.422,20.03
DD0000001607E241,29,8,2010,12:00,51.137,22.47
DD0000001607E241,29,8,2010,14:00,42.323,23.971
DD0000001607E241,29,8,2010,16:00,40.191,23.658
DD0000001607E241,29,8,2010,18:00,52.704,21.031
DD0000001607E241,29,8,2010,20:00,66.598,18.215
DD0000001607E241,29,8,2010,22:00,73.756,17.213
DD0000001607E241,30,8,2010,0:00,76.542,17.15
DD0000001607E241,30,8,2010,2:00,79.148,16.336
DD0000001607E241,30,8,2010,4:00,80.098,15.521
DD0000001607E241,30,8,2010,6:00,83.579,15.459
DD0000001607E241,30,8,2010,8:00,75.015,17.15
DD0000001607E241,30,8,2010,10:00,55.496,20.405
DD0000001607E241,30,8,2010,12:00,46.371,22.345
DD0000001607E241,30,8,2010,14:00,39.2,23.783
DD0000001607E241,30,8,2010,16:00,38.538,23.595
DD0000001607E241,30,8,2010,18:00,45.889,21.156
DD0000001607E241,30,8,2010,20:00,65.573,17.902
DD0000001607E241,30,8,2010,22:00,71.922,17.15
DD0000001607E241,31,8,2010,0:00,73.616,16.399
DD0000001607E241,31,8,2010,2:00,74.457,16.336
DD0000001607E241,31,8,2010,4:00,79.827,15.334
DD0000001607E241,31,8,2010,6:00,84.108,14.77
DD0000001607E241,31,8,2010,8:00,77.507,16.399
DD0000001607E241,31,8,2010,10:00,60.972,19.967
DD0000001607E241,31,8,2010,12:00,43.138,22.657
DD0000001607E241,31,8,2010,14:00,39.2,24.346
DD0000001607E241,31,8,2010,16:00,36.54,24.346
ED00000015FDF941,31,7,2010,0:01,42.794,20.718
ED00000015FDF941,31,7,2010,2:01,45.108,19.466
ED00000015FDF941,31,7,2010,4:01,47.857,18.464
ED00000015FDF941,31,7,2010,6:01,49.824,17.525
ED00000015FDF941,31,7,2010,8:01,51.923,16.961
ED00000015FDF941,31,7,2010,10:01,53.56,18.026
ED00000015FDF941,31,7,2010,12:01,52.37,20.968
ED00000015FDF941,31,7,2010,14:01,46.487,24.408
ED00000015FDF941,31,7,2010,16:01,21.339,37.016
ED00000015FDF941,31,7,2010,18:01,37.469,23.283
ED00000015FDF941,31,7,2010,20:01,66.658,15.269
ED00000015FDF941,31,7,2010,22:01,75.798,13.765
ED00000015FDF941,1,8,2010,0:01,77.126,13.702
ED00000015FDF941,1,8,2010,2:01,80.793,13.765
ED00000015FDF941,1,8,2010,4:01,85.272,12.511
ED00000015FDF941,1,8,2010,6:01,84.64,11.445
ED00000015FDF941,1,8,2010,8:01,74.997,14.455
ED00000015FDF941,1,8,2010,10:01,51.026,19.654
ED00000015FDF941,1,8,2010,12:01,38.101,23.22
ED00000015FDF941,1,8,2010,14:01,36.2,24.658
ED00000015FDF941,1,8,2010,16:01,43.104,22.282
ED00000015FDF941,1,8,2010,18:01,48.161,19.028
ED00000015FDF941,1,8,2010,20:01,65.818,15.52
ED00000015FDF941,1,8,2010,22:01,71.076,14.267
ED00000015FDF941,2,8,2010,0:01,74.327,13.765
ED00000015FDF941,2,8,2010,2:01,76.331,13.64
ED00000015FDF941,2,8,2010,4:01,78.181,13.452
ED00000015FDF941,2,8,2010,6:01,82.342,12.448
ED00000015FDF941,2,8,2010,8:01,77.39,15.081
ED00000015FDF941,2,8,2010,10:01,57.673,20.029
ED00000015FDF941,2,8,2010,12:01,45.108,22.657
ED00000015FDF941,2,8,2010,14:01,44.955,23.345
ED00000015FDF941,2,8,2010,16:01,45.415,22.157
ED00000015FDF941,2,8,2010,18:01,56.944,18.903
ED00000015FDF941,2,8,2010,20:01,78.969,15.269
ED00000015FDF941,2,8,2010,22:01,84.386,14.768
ED00000015FDF941,3,8,2010,0:01,86.781,14.329
ED00000015FDF941,3,8,2010,2:01,90.494,13.702
ED00000015FDF941,3,8,2010,4:01,90.982,13.64
ED00000015FDF941,3,8,2010,6:01,89.266,13.891
ED00000015FDF941,3,8,2010,8:01,82.855,15.457
ED00000015FDF941,3,8,2010,10:01,65.678,19.466
ED00000015FDF941,3,8,2010,12:01,51.624,22.344
ED00000015FDF941,3,8,2010,14:01,46.639,23.72
ED00000015FDF941,3,8,2010,16:01,43.568,23.408
ED00000015FDF941,3,8,2010,18:01,50.275,20.405
ED00000015FDF941,3,8,2010,20:01,72.573,16.899
ED00000015FDF941,3,8,2010,22:01,77.523,16.272
ED00000015FDF941,4,8,2010,0:01,81.956,15.645
ED00000015FDF941,4,8,2010,2:01,85.651,15.144
ED00000015FDF941,4,8,2010,4:01,89.635,15.019
ED00000015FDF941,4,8,2010,6:01,92.921,14.893
ED00000015FDF941,4,8,2010,8:01,88.153,15.959
ED00000015FDF941,4,8,2010,10:01,70.118,18.777
ED00000015FDF941,4,8,2010,12:01,47.401,24.033
ED00000015FDF941,4,8,2010,14:01,42.949,24.783
ED00000015FDF941,4,8,2010,16:01,45.569,23.408
ED00000015FDF941,4,8,2010,18:01,61.57,19.529
ED00000015FDF941,4,8,2010,20:01,79.623,15.52
ED00000015FDF941,4,8,2010,22:01,81.827,14.392
ED00000015FDF941,5,8,2010,0:01,84.64,13.577
ED00000015FDF941,5,8,2010,2:01,87.281,13.389
ED00000015FDF941,5,8,2010,4:01,90.738,13.075
ED00000015FDF941,5,8,2010,6:01,91.348,13.452
ED00000015FDF941,5,8,2010,8:01,76.729,16.209
ED00000015FDF941,5,8,2010,10:01,55.773,20.655
ED00000015FDF941,5,8,2010,12:01,48.009,23.533
ED00000015FDF941,5,8,2010,14:01,43.568,25.408
ED00000015FDF941,5,8,2010,16:01,50.125,23.345
ED00000015FDF941,5,8,2010,18:01,63.279,19.341
ED00000015FDF941,5,8,2010,20:01,81.698,15.896
ED00000015FDF941,5,8,2010,22:01,81.827,15.457
ED00000015FDF941,6,8,2010,0:01,84.513,14.517
ED00000015FDF941,6,8,2010,2:01,88.153,14.016
ED00000015FDF941,6,8,2010,4:01,90.616,13.389
ED00000015FDF941,6,8,2010,6:01,90.616,13.264
ED00000015FDF941,6,8,2010,8:01,83.111,15.645
ED00000015FDF941,6,8,2010,10:01,55.919,21.844
ED00000015FDF941,6,8,2010,12:01,43.877,25.158
ED00000015FDF941,6,8,2010,14:01,42.173,26.845
ED00000015FDF941,6,8,2010,16:01,47.705,24.783
ED00000015FDF941,6,8,2010,18:01,63.988,20.092
ED00000015FDF941,6,8,2010,20:01,76.198,16.397
ED00000015FDF941,6,8,2010,22:01,76.331,15.395
ED00000015FDF941,7,8,2010,0:01,81.956,14.831
ED00000015FDF941,7,8,2010,2:01,85.399,14.267
ED00000015FDF941,7,8,2010,4:01,87.281,13.577
ED00000015FDF941,7,8,2010,6:01,87.78,13.828
ED00000015FDF941,7,8,2010,8:01,77.126,16.46
ED00000015FDF941,7,8,2010,10:01,58.69,20.405
ED00000015FDF941,7,8,2010,12:01,43.413,24.533
ED00000015FDF941,7,8,2010,14:01,40.927,24.971
ED00000015FDF941,7,8,2010,16:01,40.302,23.908
ED00000015FDF941,7,8,2010,18:01,47.553,19.967
ED00000015FDF941,7,8,2010,20:01,68.187,16.272
ED00000015FDF941,7,8,2010,22:01,72.844,15.207
ED00000015FDF941,8,8,2010,0:01,80.274,14.768
ED00000015FDF941,8,8,2010,2:01,82.727,13.765
ED00000015FDF941,8,8,2010,4:01,86.28,13.702
ED00000015FDF941,8,8,2010,6:01,88.153,13.389
ED00000015FDF941,8,8,2010,8:01,79.492,15.207
ED00000015FDF941,8,8,2010,10:01,52.37,20.405
ED00000015FDF941,8,8,2010,12:01,43.104,22.97
ED00000015FDF941,8,8,2010,14:01,35.404,25.096
ED00000015FDF941,8,8,2010,16:01,39.832,23.032
ED00000015FDF941,8,8,2010,18:01,49.824,18.903
ED00000015FDF941,8,8,2010,20:01,66.378,15.207
ED00000015FDF941,8,8,2010,22:01,74.058,14.079
ED00000015FDF941,9,8,2010,0:01,75.532,12.95
ED00000015FDF941,9,8,2010,2:01,76.065,12.135
ED00000015FDF941,9,8,2010,4:01,79.492,11.445
ED00000015FDF941,9,8,2010,6:01,84.005,11.006
ED00000015FDF941,9,8,2010,8:01,76.065,14.204
ED00000015FDF941,9,8,2010,10:01,45.415,21.469
ED00000015FDF941,9,8,2010,12:01,33.644,25.408
ED00000015FDF941,9,8,2010,14:01,33.162,26.658
ED00000015FDF941,9,8,2010,16:01,37.469,25.471
ED00000015FDF941,9,8,2010,18:01,54.004,20.342
ED00000015FDF941,9,8,2010,20:01,74.863,15.52
ED00000015FDF941,9,8,2010,22:01,73.654,13.828
ED00000015FDF941,10,8,2010,0:01,75.398,14.141
ED00000015FDF941,10,8,2010,2:01,79.1,13.577
ED00000015FDF941,10,8,2010,4:01,81.956,12.072
ED00000015FDF941,10,8,2010,6:01,85.399,12.135
ED00000015FDF941,10,8,2010,8:01,80.014,15.269
ED00000015FDF941,10,8,2010,10:01,58.255,20.154
ED00000015FDF941,10,8,2010,12:01,49.824,23.158
ED00000015FDF941,10,8,2010,14:01,38.889,24.783
ED00000015FDF941,10,8,2010,16:01,44.185,22.782
ED00000015FDF941,10,8,2010,18:01,56.066,19.403
ED00000015FDF941,10,8,2010,20:01,73.384,16.272
ED00000015FDF941,10,8,2010,22:01,75.665,15.457
ED00000015FDF941,11,8,2010,0:01,71.213,16.335
ED00000015FDF941,11,8,2010,2:01,78.444,15.708
ED00000015FDF941,11,8,2010,4:01,81.311,14.831
ED00000015FDF941,11,8,2010,6:01,77.786,14.455
ED00000015FDF941,11,8,2010,8:01,73.384,15.332
ED00000015FDF941,11,8,2010,10:01,47.705,19.403
ED00000015FDF941,11,8,2010,12:01,41.395,22.282
ED00000015FDF941,11,8,2010,14:01,37.469,23.533
ED00000015FDF941,11,8,2010,16:01,39.675,22.657
ED00000015FDF941,11,8,2010,18:01,47.705,19.842
ED00000015FDF941,11,8,2010,20:01,67.771,14.455
ED00000015FDF941,11,8,2010,22:01,84.132,11.194
ED00000015FDF941,12,8,2010,0:01,81.698,12.26
ED00000015FDF941,12,8,2010,2:01,82.471,12.699
ED00000015FDF941,12,8,2010,4:01,83.367,13.264
ED00000015FDF941,12,8,2010,6:01,86.405,13.702
ED00000015FDF941,12,8,2010,8:01,86.781,13.326
ED00000015FDF941,12,8,2010,10:01,76.463,15.771
ED00000015FDF941,12,8,2010,12:01,57.236,19.591
ED00000015FDF941,12,8,2010,14:01,45.875,22.782
ED00000015FDF941,12,8,2010,16:01,45.415,22.532
ED00000015FDF941,12,8,2010,18:01,58.69,18.339
ED00000015FDF941,12,8,2010,20:01,71.076,14.956
ED00000015FDF941,12,8,2010,22:01,72.844,13.765
ED00000015FDF941,13,8,2010,0:01,74.461,13.452
ED00000015FDF941,13,8,2010,2:01,71.349,14.204
ED00000015FDF941,13,8,2010,4:01,76.994,13.64
ED00000015FDF941,13,8,2010,6:01,70.118,13.891
ED00000015FDF941,13,8,2010,8:01,69.431,13.891
ED00000015FDF941,13,8,2010,10:01,56.652,18.151
ED00000015FDF941,13,8,2010,12:01,48.312,21.218
ED00000015FDF941,13,8,2010,14:01,42.484,23.032
ED00000015FDF941,13,8,2010,16:01,42.484,22.782
ED00000015FDF941,13,8,2010,18:01,55.773,18.715
ED00000015FDF941,13,8,2010,20:01,69.981,15.144
ED00000015FDF941,13,8,2010,22:01,72.03,14.267
ED00000015FDF941,14,8,2010,0:01,77.523,12.574
ED00000015FDF941,14,8,2010,2:01,79.623,12.386
ED00000015FDF941,14,8,2010,4:01,82.214,12.009
ED00000015FDF941,14,8,2010,6:01,84.893,11.445
ED00000015FDF941,14,8,2010,8:01,74.863,14.016
ED00000015FDF941,14,8,2010,10:01,55.332,18.089
ED00000015FDF941,14,8,2010,12:01,46.181,21.281
ED00000015FDF941,14,8,2010,14:01,38.575,23.845
ED00000015FDF941,14,8,2010,16:01,40.302,23.408
ED00000015FDF941,14,8,2010,18:01,50.876,19.529
ED00000015FDF941,14,8,2010,20:01,69.981,14.831
ED00000015FDF941,14,8,2010,22:01,72.166,13.514
ED00000015FDF941,15,8,2010,0:01,73.789,12.762
ED00000015FDF941,15,8,2010,2:01,76.065,12.072
ED00000015FDF941,15,8,2010,4:01,76.861,11.57
ED00000015FDF941,15,8,2010,6:01,74.997,11.257
ED00000015FDF941,15,8,2010,8:01,60.997,13.326
ED00000015FDF941,15,8,2010,10:01,36.041,19.278
ED00000015FDF941,15,8,2010,12:01,27.805,23.47
ED00000015FDF941,15,8,2010,14:01,21.674,26.658
ED00000015FDF941,15,8,2010,16:01,23.843,25.783
ED00000015FDF941,15,8,2010,18:01,38.575,20.53
ED00000015FDF941,15,8,2010,20:01,62.569,14.141
ED00000015FDF941,15,8,2010,22:01,68.603,12.825
ED00000015FDF941,16,8,2010,0:01,66.937,13.075
ED00000015FDF941,16,8,2010,2:01,66.098,13.013
ED00000015FDF941,16,8,2010,4:01,68.464,12.135
ED00000015FDF941,16,8,2010,6:01,72.03,11.445
ED00000015FDF941,16,8,2010,8:01,71.758,13.138
ED00000015FDF941,16,8,2010,10:01,38.889,20.905
ED00000015FDF941,16,8,2010,12:01,27.312,25.408
ED00000015FDF941,16,8,2010,14:01,18.645,27.533
ED00000015FDF941,16,8,2010,16:01,18.645,26.096
ED00000015FDF941,16,8,2010,18:01,30.09,21.156
ED00000015FDF941,16,8,2010,20:01,49.522,15.708
ED00000015FDF941,16,8,2010,22:01,59.269,13.765
ED00000015FDF941,17,8,2010,0:01,61.713,13.389
ED00000015FDF941,17,8,2010,2:01,59.991,14.517
ED00000015FDF941,17,8,2010,4:01,70.529,13.201
ED00000015FDF941,17,8,2010,6:01,69.155,12.511
ED00000015FDF941,17,8,2010,8:01,56.944,15.896
ED00000015FDF941,17,8,2010,10:01,39.047,21.156
ED00000015FDF941,17,8,2010,12:01,30.74,24.971
ED00000015FDF941,17,8,2010,14:01,25.831,26.033
ED00000015FDF941,17,8,2010,16:01,31.064,24.158
ED00000015FDF941,17,8,2010,18:01,45.415,19.904
ED00000015FDF941,17,8,2010,20:01,63.563,15.771
ED00000015FDF941,17,8,2010,22:01,70.94,13.138
ED00000015FDF941,18,8,2010,0:01,78.181,10.943
ED00000015FDF941,18,8,2010,2:01,79.753,10.378
ED00000015FDF941,18,8,2010,4:01,83.495,11.006
ED00000015FDF941,18,8,2010,6:01,91.834,8.244
ED00000015FDF941,18,8,2010,8:01,78.969,12.386
ED00000015FDF941,18,8,2010,10:01,38.101,20.78
ED00000015FDF941,18,8,2010,12:01,31.712,24.783
ED00000015FDF941,18,8,2010,14:01,25.17,26.783
ED00000015FDF941,18,8,2010,16:01,28.296,25.783
ED00000015FDF941,18,8,2010,18:01,39.361,21.218
ED00000015FDF941,18,8,2010,20:01,61.427,15.395
ED00000015FDF941,18,8,2010,22:01,70.529,13.264
ED00000015FDF941,19,8,2010,0:01,89.143,9.374
ED00000015FDF941,19,8,2010,2:01,92.439,9.123
ED00000015FDF941,19,8,2010,4:01,94.001,7.302
ED00000015FDF941,19,8,2010,6:01,98.128,6.737
ED00000015FDF941,19,8,2010,8:01,94.121,11.758
ED00000015FDF941,19,8,2010,10:01,43.568,21.656
ED00000015FDF941,19,8,2010,12:01,32.68,25.783
ED00000015FDF941,19,8,2010,14:01,27.312,27.845
ED00000015FDF941,19,8,2010,16:01,29.765,27.033
ED00000015FDF941,19,8,2010,18:01,47.249,21.406
ED00000015FDF941,19,8,2010,20:01,66.098,16.084
ED00000015FDF941,19,8,2010,22:01,68.741,14.455
ED00000015FDF941,20,8,2010,0:01,72.844,13.514
ED00000015FDF941,20,8,2010,2:01,76.994,12.825
ED00000015FDF941,20,8,2010,4:01,71.349,12.699
ED00000015FDF941,20,8,2010,6:01,72.709,12.135
ED00000015FDF941,20,8,2010,8:01,64.129,15.52
ED00000015FDF941,20,8,2010,10:01,36.836,23.283
ED00000015FDF941,20,8,2010,12:01,27.148,26.97
ED00000015FDF941,20,8,2010,14:01,23.51,28.844
ED00000015FDF941,20,8,2010,16:01,24.507,27.095
ED00000015FDF941,20,8,2010,18:01,35.245,22.72
ED00000015FDF941,20,8,2010,20:01,54.447,17.274
ED00000015FDF941,20,8,2010,22:01,60.135,17.024
ED00000015FDF941,21,8,2010,0:01,66.378,14.831
ED00000015FDF941,21,8,2010,2:01,64.835,15.081
ED00000015FDF941,21,8,2010,4:01,64.835,14.517
ED00000015FDF941,21,8,2010,6:01,73.654,14.204
ED00000015FDF941,21,8,2010,8:01,70.529,17.274
ED00000015FDF941,21,8,2010,10:01,41.083,22.845
ED00000015FDF941,21,8,2010,12:01,33.965,26.096
ED00000015FDF941,21,8,2010,14:01,28.623,26.97
ED00000015FDF941,21,8,2010,16:01,26.984,26.158
ED00000015FDF941,21,8,2010,18:01,39.047,21.844
ED00000015FDF941,21,8,2010,20:01,53.708,17.713
ED00000015FDF941,21,8,2010,22:01,61.999,15.896
ED00000015FDF941,22,8,2010,0:01,62.853,15.144
ED00000015FDF941,22,8,2010,2:01,64.835,15.207
ED00000015FDF941,22,8,2010,4:01,68.326,15.395
ED00000015FDF941,22,8,2010,6:01,76.596,13.953
ED00000015FDF941,22,8,2010,8:01,74.595,15.959
ED00000015FDF941,22,8,2010,10:01,53.411,21.656
ED00000015FDF941,22,8,2010,12:01,36.041,25.721
ED00000015FDF941,22,8,2010,14:01,28.95,27.658
ED00000015FDF941,22,8,2010,16:01,32.196,26.596
ED00000015FDF941,22,8,2010,18:01,55.332,20.843
ED00000015FDF941,22,8,2010,20:01,70.666,17.086
ED00000015FDF941,22,8,2010,22:01,67.493,15.081
ED00000015FDF941,23,8,2010,0:01,70.118,13.953
ED00000015FDF941,23,8,2010,2:01,78.05,14.079
ED00000015FDF941,23,8,2010,4:01,85.272,12.762
ED00000015FDF941,23,8,2010,6:01,86.906,13.389
ED00000015FDF941,23,8,2010,8:01,82.085,15.207
ED00000015FDF941,23,8,2010,10:01,50.275,22.094
ED00000015FDF941,23,8,2010,12:01,34.126,26.283
ED00000015FDF941,23,8,2010,14:01,29.602,27.783
ED00000015FDF941,23,8,2010,16:01,32.357,26.533
ED00000015FDF941,23,8,2010,18:01,51.026,21.218
ED00000015FDF941,23,8,2010,20:01,64.835,18.026
ED00000015FDF941,23,8,2010,22:01,59.703,16.46
ED00000015FDF941,24,8,2010,0:01,74.193,15.833
ED00000015FDF941,24,8,2010,2:01,79.1,14.392
ED00000015FDF941,24,8,2010,4:01,83.622,14.141
ED00000015FDF941,24,8,2010,6:01,87.281,13.828
ED00000015FDF941,24,8,2010,8:01,79.1,15.708
ED00000015FDF941,24,8,2010,10:01,51.774,22.219
ED00000015FDF941,24,8,2010,12:01,35.882,25.846
ED00000015FDF941,24,8,2010,14:01,28.623,27.783
ED00000015FDF941,24,8,2010,16:01,35.723,25.908
ED00000015FDF941,24,8,2010,18:01,51.475,20.905
ED00000015FDF941,24,8,2010,20:01,74.461,16.773
ED00000015FDF941,24,8,2010,22:01,76.596,15.833
ED00000015FDF941,25,8,2010,0:01,77.39,15.583
ED00000015FDF941,25,8,2010,2:01,81.569,15.457
ED00000015FDF941,25,8,2010,4:01,81.956,14.643
ED00000015FDF941,25,8,2010,6:01,80.793,14.705
ED00000015FDF941,25,8,2010,8:01,75.265,16.836
ED00000015FDF941,25,8,2010,10:01,50.726,22.219
ED00000015FDF941,25,8,2010,12:01,39.675,25.096
ED00000015FDF941,25,8,2010,14:01,30.415,27.47
ED00000015FDF941,25,8,2010,16:01,29.928,26.283
ED00000015FDF941,25,8,2010,18:01,45.569,22.094
ED00000015FDF941,25,8,2010,20:01,59.269,18.151
ED00000015FDF941,25,8,2010,22:01,65.818,17.901
ED00000015FDF941,26,8,2010,0:01,71.894,16.961
ED00000015FDF941,26,8,2010,2:01,74.461,16.147
ED00000015FDF941,26,8,2010,4:01,75.665,15.896
ED00000015FDF941,26,8,2010,6:01,77.126,15.081
ED00000015FDF941,26,8,2010,8:01,69.155,16.836
ED00000015FDF941,26,8,2010,10:01,53.411,21.156
ED00000015FDF941,26,8,2010,12:01,43.413,24.596
ED00000015FDF941,26,8,2010,14:01,39.518,26.033
ED00000015FDF941,26,8,2010,16:01,40.771,24.908
ED00000015FDF941,26,8,2010,18:01,53.708,21.156
ED00000015FDF941,26,8,2010,20:01,69.017,17.525
ED00000015FDF941,26,8,2010,22:01,74.461,16.648
ED00000015FDF941,27,8,2010,0:01,75.665,16.836
ED00000015FDF941,27,8,2010,2:01,75.532,16.397
ED00000015FDF941,27,8,2010,4:01,82.085,15.332
ED00000015FDF941,27,8,2010,6:01,85.02,15.081
ED00000015FDF941,27,8,2010,8:01,76.596,17.274
ED00000015FDF941,27,8,2010,10:01,52.221,21.969
ED00000015FDF941,27,8,2010,12:01,41.395,25.283
ED00000015FDF941,27,8,2010,14:01,35.085,27.033
ED00000015FDF941,27,8,2010,16:01,38.732,25.158
ED00000015FDF941,27,8,2010,18:01,49.069,21.719
ED00000015FDF941,27,8,2010,20:01,64.553,18.777
ED00000015FDF941,27,8,2010,22:01,72.166,17.274
ED00000015FDF941,28,8,2010,0:01,77.523,16.272
ED00000015FDF941,28,8,2010,2:01,78.444,15.708
ED00000015FDF941,28,8,2010,4:01,80.793,15.081
ED00000015FDF941,28,8,2010,6:01,85.399,14.517
ED00000015FDF941,28,8,2010,8:01,74.997,17.212
ED00000015FDF941,28,8,2010,10:01,55.773,21.469
ED00000015FDF941,28,8,2010,12:01,41.862,25.908
ED00000015FDF941,28,8,2010,14:01,37.627,27.095
ED00000015FDF941,28,8,2010,16:01,42.173,25.096
ED00000015FDF941,28,8,2010,18:01,55.185,20.905
ED00000015FDF941,28,8,2010,20:01,71.349,17.525
ED00000015FDF941,28,8,2010,22:01,76.065,16.773
ED00000015FDF941,29,8,2010,0:01,80.404,16.397
ED00000015FDF941,29,8,2010,2:01,81.052,16.272
ED00000015FDF941,29,8,2010,4:01,84.132,15.207
ED00000015FDF941,29,8,2010,6:01,84.513,15.019
ED00000015FDF941,29,8,2010,8:01,78.05,16.836
ED00000015FDF941,29,8,2010,10:01,57.09,21.093
ED00000015FDF941,29,8,2010,12:01,45.415,24.346
ED00000015FDF941,29,8,2010,14:01,38.732,26.096
ED00000015FDF941,29,8,2010,16:01,40.458,24.533
ED00000015FDF941,29,8,2010,18:01,51.475,21.218
ED00000015FDF941,29,8,2010,20:01,68.879,17.775
ED00000015FDF941,29,8,2010,22:01,75.665,16.899
ED00000015FDF941,30,8,2010,0:01,76.596,16.899
ED00000015FDF941,30,8,2010,2:01,78.313,16.147
ED00000015FDF941,30,8,2010,4:01,79.231,15.645
ED00000015FDF941,30,8,2010,6:01,83.622,15.332
ED00000015FDF941,30,8,2010,8:01,72.03,17.462
ED00000015FDF941,30,8,2010,10:01,52.072,21.781
ED00000015FDF941,30,8,2010,12:01,42.484,24.095
ED00000015FDF941,30,8,2010,14:01,35.882,25.283
ED00000015FDF941,30,8,2010,16:01,37.944,24.783
ED00000015FDF941,30,8,2010,18:01,45.875,21.281
ED00000015FDF941,30,8,2010,20:01,67.493,17.462
ED00000015FDF941,30,8,2010,22:01,72.302,16.961
ED00000015FDF941,31,8,2010,0:01,72.979,16.585
ED00000015FDF941,31,8,2010,2:01,74.863,16.021
ED00000015FDF941,31,8,2010,4:01,82.085,14.831
ED00000015FDF941,31,8,2010,6:01,86.28,14.329
ED00000015FDF941,31,8,2010,8:01,75.932,16.773
ED00000015FDF941,31,8,2010,10:01,57.236,21.093
ED00000015FDF941,31,8,2010,12:01,38.732,24.471
ED00000015FDF941,31,8,2010,14:01,33.805,26.471
C500000016073641,31,7,2010,0:00,42.777,20.841
C500000016073641,31,7,2010,2:00,45.063,19.59
C500000016073641,31,7,2010,4:00,46.88,18.525
C500000016073641,31,7,2010,6:00,48.387,17.586
C500000016073641,31,7,2010,8:00,49.737,17.023
C500000016073641,31,7,2010,10:00,52.27,18.087
C500000016073641,31,7,2010,12:00,51.973,21.029
C500000016073641,31,7,2010,14:00,47.635,24.594
C500000016073641,31,7,2010,16:00,21.477,36.578
C500000016073641,31,7,2010,18:00,44.607,21.029
C500000016073641,31,7,2010,20:00,56.398,17.899
C500000016073641,31,7,2010,22:00,66.189,15.77
C500000016073641,1,8,2010,0:00,71.238,15.143
C500000016073641,1,8,2010,2:00,75.511,14.705
C500000016073641,1,8,2010,4:00,80.79,13.451
C500000016073641,1,8,2010,6:00,79.581,12.511
C500000016073641,1,8,2010,8:00,75.785,13.827
C500000016073641,1,8,2010,10:00,44.303,20.904
C500000016073641,1,8,2010,12:00,35.197,24.594
C500000016073641,1,8,2010,14:00,37.069,24.094
C500000016073641,1,8,2010,16:00,43.236,22.28
C500000016073641,1,8,2010,18:00,43.083,20.528
C500000016073641,1,8,2010,20:00,57.275,17.461
C500000016073641,1,8,2010,22:00,63.2,16.146
C500000016073641,2,8,2010,0:00,67.882,15.143
